,MCF_UUID,Job_title,Relabelled_SSOC_2020,Description,Cleaned_Description,UUID,MCF_ID,emp_SSOC,pred_SSOC,Emp_correct,Model_correct,1D_SSOC
112,8776d18e2c6f117ebcb0605763d15cec,site supervisor,71000,"<p><strong>Responsibilities:</strong></p>
<ul>
  <li>Carry out day-to-day site operations and supervise a team of construction workers</li>
  <li>Carry out inspection as well as resolving and monitoring rectification works</li>
  <li>Assist and support Engineers in carrying out works as assigned</li>
  <li>Supervise the construction of works and incorporation of materials and ensure that they are carried out in accordance with the Project Plan</li>
  <li>Assist the Engineers in ensuring that the works are carried out to schedule and in accordance to relevant regulations</li>
  <li>Ensure company’s safety rules are observed and obeyed</li>
</ul>
<p><strong>Requirements:</strong></p>
<ul>
  <li>Minimum 5 years of relevant RC work experience.(sub-con)</li>
  <li>Equiped with a BCSS/ Supervise Construction Work for WSH</li>
</ul>",Carry out day-to-day site operations and supervise a team of construction workers. Carry out inspection as well as resolving and monitoring rectification works. Assist and support Engineers in carrying out works as assigned. Supervise the construction of works and incorporation of materials and ensure that they are carried out in accordance with the Project Plan. Assist the Engineers in ensuring that the works are carried out to schedule and in accordance to relevant regulations. Ensure company's safety rules are observed and obeyed.,8776d18e2c6f117ebcb0605763d15cec,MCF-2020-0379029,71000,31124,True,False,7
113,17a1efc115ad62f5c9c5a8935c9a448c,carpenter,71151,"<p>Experience of using hand and power tools such as drills, chisels, sanders, saws, nail guns and spray painting.</p>
<p>Able to study blueprints, drawings and sketches.</p>
<p>Take measurements and calculate the size and amount of material needed.</p>
<p>Cut, shape and smooth lumber and other material according to measurements.</p>
<p>Assembles, installs, and repair furniture.</p>
<p>Coordinating jobsites</p>
<p><strong>Requirements</strong></p>
<p>Must be able to lift heavy objects with good hand-eye coordination.</p>
<p>Location: Factory &amp; Client locations</p>","Experience of using hand and power tools such as drills, chisels, sanders, saws, nail guns and spray painting. Able to study blueprints, drawings and sketches. Take measurements and calculate the size and amount of material needed. Cut, shape and smooth lumber and other material according to measurements. Assembles, installs, and repair furniture. Coordinating jobsites. Must be able to lift heavy objects with good hand-eye coordination. Location: Factory & Client locations.",17a1efc115ad62f5c9c5a8935c9a448c,MCF-2021-0173984,71151,71151,True,True,7
114,952452ee5105273ed0cc72f04a78b0bd,Floor & Wall Tiler,71220,"<p><u><strong>Job Responsibilities</strong></u></p>
<ul>
  <li>Cut tiles and shape them properly to ensure they fit around obstacles and in tight corners and odd spaces using power and hand tools</li>
  <li>Form tile beds using concrete, plaster, mastic, cement, glue or mortar utilizing tools such as screeds, brushes and trowels</li>
  <li>Align tiles and straighten them with straightedges, levels and squares to ensure patterns are even and precise</li>
  <li>Cut, install, polish and surface granite and marble and ensure accuracy during the installation process for lasting results</li>
  <li>Prepare various surfaces for tiling with waterproofing material or lath and by cleaning the surfaces properly</li>
  <li>Tap tiles into place carefully using tools to properly adhere tiles to the base, making sure not to break or damage tiles</li>
  <li>Follow blueprints precisely and mark and measure surfaces that need to be tiled to determine how to go about jobs</li>
</ul>
<p><u><strong>Required:</strong></u></p>
<ul>
  <li>Willingness to work in non-climate-controlled conditions (heat, cold, outdoors)</li>
  <li>Ability to lift heavy materials and equipment</li>
  <li>Willingness to work overtime</li>
  <li>Min 3 Years relevant working experiences</li>
  <li>No minimum qualification needed</li>
  <li>Construction work experience is a plus</li>
  <li>Monday to Saturday 8am to 7pm</li>
  <li>Monthly Salary (SGD 3000 to 4500) only Singaporean or PR to apply</li>
</ul>","Cut tiles and shape them properly to ensure they fit around obstacles and in tight corners and odd spaces using power and hand tools. Form tile beds using concrete, plaster, mastic, cement, glue or mortar utilizing tools such as screeds, brushes and trowels. Align tiles and straighten them with straightedges, levels and squares to ensure patterns are even and precise. Cut, install, polish and surface granite and marble and ensure accuracy during the installation process for lasting results. Prepare various surfaces for tiling with waterproofing material or lath and by cleaning the surfaces properly. Tap tiles into place carefully using tools to properly adhere tiles to the base, making sure not to break or damage tiles. Follow blueprints precisely and mark and measure surfaces that need to be tiled to determine how to go about jobs.",952452ee5105273ed0cc72f04a78b0bd,MCF-2021-0228994,71220,71220,True,True,7
115,5ef4f70a6f60ba74ec7b7a66a3454c15,SENIOR SUPERVISOR,75000,"<ul>
  <li>Performs coordination and supervision works according to drawings, specifications and schedule.</li>
  <li>Responsible for ensuring smooth implementation and monitoring of work progress.</li>
  <li>Inspecting construction sites regularly to identify and eliminate potential safety hazards. Ensure safety compliance, quality control of materials/equipment on site.</li>
</ul>","Performs coordination and supervision works according to drawings, specifications and schedule. Responsible for ensuring smooth implementation and monitoring of work progress. Inspecting construction sites regularly to identify and eliminate potential safety hazards. Ensure safety compliance, quality control of materials/equipment on site.",5ef4f70a6f60ba74ec7b7a66a3454c15,MCF-2021-0197686,75000,31124,True,False,7
116,8300c1bb64bbb6f73c3cf92bf9426d22,Tailor ,75310,"<p>Responsibilities:</p>
<p>1. Provide customers with tailor-made modifications and provide high-quality services</p>
<p>2. Carry out regular inspections of cutting equipment to ensure adequate use of auxiliary material inventory</p>
<p>3. Record and complete necessary daily cutting record</p>
<p>4. Able to design customer request</p>
<p><br></p>
<p><br></p>
<p>Job requirements:</p>
<p>1. with many years of tailoring work experience, working experience in fashion industry is preferred</p>
<p>2. Proficient in garment cutting and modification techniques, proficient in the use of relevant sewing tools</p>
<p>3. Master basic knowledge of garment fabrics, Familiar with quality inspection</p>
<p>4. Strong communication skills, mature and stable</p>
<p>5. Be patient and meticulous at work, and have a strong sense of responsibility</p>","Responsibilities: Provide customers with tailor-made modifications and provide high-quality services. Carry out regular inspections of cutting equipment to ensure adequate use of auxiliary material inventory. Record and complete necessary daily cutting record. Able to design customer request. Job requirements: with many years of tailoring work experience, working experience in fashion industry is preferred. Proficient in garment cutting and modification techniques, proficient in the use of relevant sewing tools. Master basic knowledge of garment fabrics, Familiar with quality inspection. Strong communication skills, mature and stable. Be patient and meticulous at work, and have a strong sense of responsibility.",8300c1bb64bbb6f73c3cf92bf9426d22,MCF-2021-0025727,75310,21661,True,False,7
117,de1a8903a82e425af6b260ab3e0c1c56,carpenter ,71151,"<ul>
  <li>Installs foundations, walls, floors, ceilings, and roofs using materials such as: wood, steel, metal, concrete, plastics, and composites of multiple materials.</li>
  <li>Fits and installs window frames, doors, door frames, door hardware, interior and exterior trim using a carpenter’s level, plumb bob, and laser levels.</li>
  <li>Erects scaffolding and ladders for assembling structures above ground levels.</li>
  <li>Studies specifications in blueprints, sketches, or building plans to prepare project layout and determine dimensions and materials required.</li>
  <li>Shapes or cuts materials to specified measurements, using hand tools, machines, or power saws.</li>
  <li>Follows established safety rules and regulations and maintaining a safe and clean environment.</li>
  <li>Builds or repairs cabinets, doors, frameworks, floors, or other wooden fixtures used in buildings, using woodworking machines, hand tools, or power tools.</li>
  <li>Assembles and fastens materials to make frameworks or props, using hand tools and wood screws, nails, dowel pins, or glue.</li>
  <li>Removes damaged or defective parts or sections of structures and repair or replace, using hand tools.</li>
  <li>Inspects ceiling or floor tile, wall coverings, siding, glass, or woodwork to detect broken or damaged structures.</li>
  <li>Moves necessary materials around jobsite as assigned.</li>
  <li>Cleans up worksite debris.</li>
</ul>","Installs foundations, walls, floors, ceilings, and roofs using materials such as: wood, steel, metal, concrete, plastics, and composites of multiple materials. Fits and installs window frames, doors, door frames, door hardware, interior and exterior trim using a carpenter's level, plumb bob, and laser levels. Erects scaffolding and ladders for assembling structures above ground levels. Studies specifications in blueprints, sketches, or building plans to prepare project layout and determine dimensions and materials required. Shapes or cuts materials to specified measurements, using hand tools, machines, or power saws. Follows established safety rules and regulations and maintaining a safe and clean environment. Builds or repairs cabinets, doors, frameworks, floors, or other wooden fixtures used in buildings, using woodworking machines, hand tools, or power tools. Assembles and fastens materials to make frameworks or props, using hand tools and wood screws, nails, dowel pins, or glue. Removes damaged or defective parts or sections of structures and repair or replace, using hand tools. Inspects ceiling or floor tile, wall coverings, siding, glass, or woodwork to detect broken or damaged structures. Moves necessary materials around jobsite as assigned. Cleans up worksite debris.",de1a8903a82e425af6b260ab3e0c1c56,MCF-2021-0234700,71151,71151,True,True,7
118,1aa29ec0084c1874b1cb0b5e2c6e81c3,Site Supervisor,71000,"<p>The Site Supervisor is responsible for the organization and supervision of all site work relating to materials and labour in cooperation with the Project Manager and Site Manager.</p>
<p>1. Responsible for on-site production planning and personnel arrangements and labor deployment. Arranging materials, machinery and equipment for each phase. Assist site manager resolve various problems on the site, and handling emergencies and labor disputes on the site.</p>
<p>2. Assist the project manager to manage the project schedule, quality, safety, cost and other project objectives.</p>
<p>3. Responsible for construction site environment control in accordance with the relevant regulations of the Ministry of Manpower and the Ministry of Environment and the requirements of the Project Department.</p>
<p>4. Responsible for routine inspection and handover. Discover and solve potential problems in real time. Coordinate and handle disputes with subcontracting. Propose feasible solutions.</p>
<p>5. Arrange on-site material stacking, supervise and control the amount of materials to avoid wastage.</p>
<p>6. Assist the site material clerk in daily material management and maintenance of on-site equipment.</p>
<p>7. Participate in regular project meetings.</p>
<p>8. Responsible for supervision and management of workers' entry and exit, personnel statistics, health, safety and other related matters in the workers' dormitory. Responsible for preparing subcontract workers’ accommodation back charge form and submit it to the contract department.</p>
<p>9. Assist PM or under PM's authorization, be responsible for summarizing monthly work progress and quantity statistics. Record attendance of project personnel, work card and salary calculation of tower crane driver. Review, supervision and approval of general contractor wage report.</p>
<p>10. Coordinate the daily construction progress of various subcontractors, handover matters and entry and exit time.</p>
<p>11. Record the construction log to ensure that the construction log completely records the on-site events and corresponding solutions.</p>
<p>12. Assist the project manager to participate in the planning and arrangement of on-site temporary facilities during the construction phase.</p>
<p><br></p>
<p>Job Requirement:</p>
<p>1. At least Diploma, preferably in Civil Engineering or related discipline.</p>
<p>2. Minimum 4 - 5 years’ experience in construction industry.</p>
<p>3. Excellent interpersonal and communication skills.</p>
<p>4. Able to lead teams to achieve project goals</p>
<p><br></p>","Responsible for on-site production planning and personnel arrangements and labor deployment. Arranging materials, machinery and equipment for each phase. Assist site manager resolve various problems on the site, and handling emergencies and labor disputes on the site. Assist the project manager to manage the project schedule, quality, safety, cost and other project objectives. Responsible for construction site environment control in accordance with the relevant regulations of the Ministry of Manpower and the Ministry of Environment and the requirements of the Project Department. Responsible for routine inspection and handover. Discover and solve potential problems in real time. Coordinate and handle disputes with subcontracting. Propose feasible solutions. Arrange on-site material stacking, supervise and control the amount of materials to avoid wastage. Assist the site material clerk in daily material management and maintenance of on-site equipment. Participate in regular project meetings. Responsible for supervision and management of workers' entry and exit, personnel statistics, health, safety and other related matters in the workers' dormitory. Responsible for preparing subcontract workers' accommodation back charge form and submit it to the contract department. Assist PM or under PM's authorization, be responsible for summarizing monthly work progress and quantity statistics. Record attendance of project personnel, work card and salary calculation of tower crane driver. Review, supervision and approval of general contractor wage report. Coordinate the daily construction progress of various subcontractors, handover matters and entry and exit time. Record the construction log to ensure that the construction log completely records the on-site events and corresponding solutions. Assist the project manager to participate in the planning and arrangement of on-site temporary facilities during the construction phase.",1aa29ec0084c1874b1cb0b5e2c6e81c3,MCF-2021-0038792,71000,24213,True,False,7
119,fb90be1e3b79f27bb215083b8bd5ab23,Site Supervisor,71000,"<p>Roles &amp; Responsibilities</p>
<p>Company Specialised in Landed Housing Construction</p>
<p>Scope of work :</p>
<p>· &nbsp;Able to work independently and supervise both structural and architectural works.</p>
<p>· &nbsp;Ability to liase with sub-contractors for coordination work.</p>
<p>· &nbsp;Conduct safety tool box meeting daily.</p>
<p>· &nbsp;Supervise and monitor subcontractor work and progress.</p>
<p>· &nbsp;Report to Project Director / Project Manager.</p>
<p>· &nbsp;Any other duties as assigned by the Project Director / Project Manager.</p>
<p>Degree in Civil/Structural engineering or relevant field</p>
<p>• Candidate must have min 3 years working experience in bored pile field and oversea project site</p>
<p>working experience.</p>
<p>• Proficient in Microsoft Office and AutoCAD</p>
<p>• Stay at the site (including accommodation)</p>
<p>• 24 hours Standby , willing to work under pressure.</p>
<p>• Frequent business trip back to China</p>
<p>• Strong report writing and presentation skills in Mandarin, Able to communicate in Mandarin and</p>
<p>English.</p>",Able to work independently and supervise both structural and architectural works. Ability to liase with sub-contractors for coordination work. Conduct safety tool box meeting daily. Supervise and monitor subcontractor work and progress. Report to Project Director / Project Manager. Any other duties as assigned by the Project Director / Project Manager.,fb90be1e3b79f27bb215083b8bd5ab23,MCF-2021-0069074,71000,31124,True,False,7
120,4fad746b50c2c95fce9d092dd22f8277,MECHANIC,83329,"<p><strong>Responsibilities:</strong></p>
<p>Supervise and advise mechanics<br>
Inspect, troubleshoot vehicle issues<br>
Repair maintenance and servicing of commercial vehicles, forklifts and cars</p>
<p><br></p>
<p><strong>Requirements:</strong></p>
<p>Minimum 2 years in motor vehicle or diesel, or equivalent Knowledge in welding is an added advantage<br>
Can work independently and is team-oriented</p>","Responsibilities: Supervise and advise mechanics.Inspect, troubleshoot vehicle issues.Repair maintenance and servicing of commercial vehicles, forklifts and cars. Requirements: Minimum 2 years in motor vehicle or diesel, or equivalent Knowledge in welding is an added advantage.Can work independently and is team-oriented.",4fad746b50c2c95fce9d092dd22f8277,MCF-2021-0126283,72399,72310,False,False,8
121,61aa74eca2babcabed6b48425de76312,Warehouse Assistant,83441,"<p>Job Description</p>
<p>warehouse operational requirements: receiving of goods and tallying of goods with paperwork; ability to learn and print labels for each pallet or goods received; identify if it is frozen, chilled or dry and to work with the team to help them put away; other roles including picking and packing [ labels ] for export and also for domestic distribution by route. to support the preparation of materials request from production and to prepare in advance, [ if thawing is required ] and to plan for the movement of these raw materials to production; to receive goods from production and to place them to the appropriate warehouse storage environment.</p>
<p>Job Requirements:</p>
<p>Must adhere to operational health and safety at all times</p>
<p>Team Player and support</p>
<p>This role requires the person to be trained on other areas in the warehouse where necessary to act as backup or for promotional purposes</p>
<p>Diligent in carrying out the work</p>
<p><br></p>
<p><br></p>","Job Description warehouse operational requirements: receiving of goods and tallying of goods with paperwork ability to learn and print labels for each pallet or goods received identify if it is frozen, chilled or dry and to work with the team to help them put away other roles including picking and packing [ labels ] for export and also for domestic distribution by route to support the preparation of materials request from production and to prepare in advance, [ if thawing is required ] and to plan for the movement of these raw materials to production to receive goods from production and to place them to the appropriate warehouse storage environment. Job Requirements: Must adhere to operational health and safety at all times Team Player and support This role requires the person to be trained on other areas in the warehouse where necessary to act as backup or for promotional purposes Diligent in carrying out the work.",61aa74eca2babcabed6b48425de76312,MCF-2021-0215494,43219,93334,False,False,8
122,cd1983c7ca69564d226a1f7b9d798429,Driver - Night Shift,83329,"<ul>
  <li>Familiar with Singapore route</li>
  <li>Possess Singapore Class 3 driving licence</li>
  <li>Physically fit</li>
  <li>Able to speak and read basic English</li>
  <li>Ability to work in teams and under pressure</li>
  <li>Confident and safe driver</li>
  <li>Start working Immediately</li>
  <li>Willing to start work from midnight</li>
  <li>Call 67472196 for arrange interview - PIC Ms. Janet</li>
</ul>",Familiar with Singapore route. Possess Singapore Class 3 driving licence. Physically fit. Able to speak and read basic English. Ability to work in teams and under pressure. Confident and safe driver. Start working Immediately. Willing to start work from midnight. Call 67472196 for arrange interview - PIC Ms.,cd1983c7ca69564d226a1f7b9d798429,MCF-2021-0127691,83321,83229,False,False,8
123,d31e1f55954d3b4c38d626b01df64a36,Delivery Assistant,83223,"<p>Physically fit and hardworking</p>
<p>Loading and unloading of goods</p>
<p>Ensure accuracy of goods loaded and delivered</p>
<p>Ensure Customers acknowledge receipt of goods with company's stamp and signature.</p>
<p>Accountable for all cash transactions arising from delivery</p>
<p>Assist in store if needed</p>
<p><br></p>
<p>Transport pick up at designated point</p>
<p><br></p>
<p>Mon to Fri 8am to 5pm</p>
<p>Sat 8am to 1230pm</p>
<p><br></p>
<p>Please call Karen 65667478</p>
<p><br></p>",Physically fit and hardworking. Loading and unloading of goods. Ensure accuracy of goods loaded and delivered. Ensure Customers acknowledge receipt of goods with company's stamp and signature. Accountable for all cash transactions arising from delivery. Assist in store if needed. Transport pick up at designated point. Mon to Fri 8am to 5pm. Sat 8am to 1230pm. Please call Karen 65667478.,d31e1f55954d3b4c38d626b01df64a36,MCF-2021-0099247,,83229,False,False,8
124,11f923374c85983fcde7ee99f55d1941,Driver**logistics**,83329,"<p>ATTRACTIVE SALARY PACKAGE</p>
<p>GOOD WORKING ENVIRONMENT</p>
<p><br></p>
<p>Working in the logistics company.</p>
<p><br></p>
<p>How to Apply:</p>
<p>By submitting any application or resume to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your personal information to prospective employer for their consideration.</p>
<p>We regret to inform that only shortlisted candidates would be notified. Wish you all the best.</p>
<p>Elaine Yu (EA Reg No: R1114284)</p>
<p>Active HR Management Pte Ltd (EA Lic No: 13C6639)</p>
<p>Join our Telegram channel https://t.me/sgactivejobs for more positions openings.</p>
<p>If interested can visit our company website: http://www.careers-page.com/activejobs</p>
<p>https://wa.me/message/6583666017</p>
<p>👍NO FEE NO CONTRACT</p>
<p>https://t.me/sgactivejobs</p>
<p><br></p>","ATTRACTIVE SALARY PACKAGE. GOOD WORKING ENVIRONMENT. Working in the logistics company. How to Apply: By submitting any application or resume to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your personal information to prospective employer for their consideration. We regret to inform that only shortlisted candidates would be notified. Wish you all the best. Elaine Yu (EA Reg No: R1114284) Active HR Management Pte Ltd (EA Lic No: 13C6639) Join our Telegram channel https://t me/sgactivejobs for more positions openings. If interested can visit our company website: http://www careers-page com/activejobs https://wa me/message/6583666017. 👍NO FEE NO CONTRACT https://t me/sgactivejobs.",11f923374c85983fcde7ee99f55d1941,MCF-2021-0173223,83321,93334,False,False,8
125,2257ef4c57efd8f1267c57c01b88e501,Class 3/ 4 Driver - Logistics/ Transportation - All Welcome,83329,"<h4>Job Description</h4>
<ul>
  <li>Industry/ Organization Type: <strong>Logistics/ Transportations</strong></li>
  <li>Position Title: <strong>Class 3/ 4 Driver</strong></li>
  <li>Working Location: Gul Circle (Company transport @ Pioneer &amp; Choa Chu Kang MRT)</li>
  <li>Working Hours: 6 days (M-S, 8 AM-5 PM)</li>
  <li>Duration: Perm</li>
</ul>
<p><strong>Responsibilities:</strong></p>
<ul>
  <li>Handle loose container delivery and collection</li>
  <li>Trucking of containers into yards</li>
  <li>Familiar with PSA operation</li>
  <li>Ensure the safety of cargo and vehicle</li>
</ul>
<p><strong>APPLY NOW!!!</strong></p>
<ul>
  <li>Min GCE 'N' or 'O' Levels</li>
  <li>Min 1 year experience</li>
  <li>Possess Class 3 / 4 Driving license</li>
</ul>
<p>For passive job searching, please upload your updated resume in MS Word format to:<br>
<strong>careers.anradus.com.sg/apply/37885</strong></p>
<p>Anradus Pte Ltd | EA License No. 20C0161<br>
Rachael Lee | EA Reg No.: R2093131 | support@anradus.com.sg</p>","Job Description. Industry/ Organization Type: Logistics/ Transportations. Position Title: Class 3/ 4 Driver. Working Location: Gul Circle (Company transport @ Pioneer & Choa Chu Kang MRT) Working Hours: 6 days (M-S, 8 AM-5 PM) Duration: Perm. Responsibilities: Handle loose container delivery and collection. Trucking of containers into yards. Familiar with PSA operation. Ensure the safety of cargo and vehicle. APPLY NOW!!! Min GCE 'N' or 'O' Levels. Min 1 year experience. Possess Class 3 / 4 Driving license. For passive job searching, please upload your updated resume in MS Word format to: careers anradus com sg/apply/37885. Anradus Pte Ltd | EA License Number 20C0161.Rachael Lee | EA Reg Number: R2093131 | support@anradus com sg.",2257ef4c57efd8f1267c57c01b88e501,MCF-2021-0046021,83223,83229,False,False,8
126,564fcde1b81ee2ad8d44baf4a1c58e6b,DELIVERY DRIVER ,83223,"<p><strong>RESPONSIBILITIES</strong></p>
<ul>
  <li>Responsible for timely delivery of items to customers</li>
  <li>Ensure the safe handling of all products during loading &amp; delivery</li>
  <li>Ensure accuracy in all paperwork and delivery quantities</li>
  <li>Perform all other duties as assigned and required</li>
</ul>
<p><strong>REQUIREMENTS</strong></p>
<ul>
  <li>Good team player, mature, independent, multi-tasker, initiative, meticulous, proactive and positive working attitude</li>
  <li>“O” Level, ITE Certificate, Diploma</li>
  <li>Good communication &amp; customer service skills</li>
  <li>Able to carry heavy loads</li>
  <li>Class 3 driving license</li>
  <li>Ability to start work within short notice</li>
</ul>","Responsible for timely delivery of items to customers. Ensure the safe handling of all products during loading & delivery. Ensure accuracy in all paperwork and delivery quantities. Perform all other duties as assigned and required. Good team player, mature, independent, multi-tasker, initiative, meticulous, proactive and positive working attitude. “O” Level, ITE Certificate, Diploma. Good communication & customer service skills. Able to carry heavy loads. Class 3 driving license. Ability to start work within short notice.",564fcde1b81ee2ad8d44baf4a1c58e6b,MCF-2020-0319381,83329,83229,False,False,8
127,96af42e1e38460cfaf3725f88ab821d0,Crane Operator / Driver,83329,"<p><strong>Job Responsibilities</strong></p>
<ul>
  <li>Operate crane and forklift</li>
  <li>Ensure materials are delivered efficiently and safely</li>
  <li>Perform routine maintenance</li>
</ul>
<p><strong>Job Requirements</strong></p>
<ul>
  <li>Possess valid Class 5 driving license</li>
  <li>Clean driving record with good safety awareness</li>
  <li>Possess lorry crane operator license</li>
  <li>Positive and willing to learn</li>
  <li>Able to handle physical work and with positive attitude</li>
  <li>Able to read and communicate in English</li>
</ul>
<p>Interested candidates are invited to apply online with a comprehensive resume, via the <strong>APPLY NOW</strong> button below.</p>
<p>We regret that only shortlisted candidates will be notified. </p>
<p>Thank you for applying.</p>","Job Responsibilities. Operate crane and forklift. Ensure materials are delivered efficiently and safely. Perform routine maintenance. Job Requirements. Possess valid Class 5 driving license. Clean driving record with good safety awareness. Possess lorry crane operator license. Positive and willing to learn. Able to handle physical work and with positive attitude. Able to read and communicate in English. Interested candidates are invited to apply online with a comprehensive resume, via the APPLY NOW button below. We regret that only shortlisted candidates will be notified. Thank you for applying.",96af42e1e38460cfaf3725f88ab821d0,MCF-2021-0105528,31391,83229,False,False,8
128,3b6658a55894cae4d481c0e20990095a,Delivery Drivers,83223,"<p>We are a local Logistic Company</p>
<p>Looking for Full Time Delivery/Dispatch Drivers</p>
<p><br></p>
<p>Min Experience of 2 years in the same field will be an advantage</p>
<p><br></p>
<p>Basic Salary will be provided</p>
<p><br></p>
<p>With or without vehicle is not an issue</p>
<p><br></p>
<p>Commited and Self-Driven, Hard-Working</p>
<p><br></p>
<p>Immediate Posts Available</p>
<p><br></p>
<p>To send in Resume</p>","We are a local Logistic Company. Looking for Full Time Delivery/Dispatch Drivers. Min Experience of 2 years in the same field will be an advantage. Basic Salary will be provided. With or without vehicle is not an issue. Commited and Self-Driven, Hard-Working. Immediate Posts Available. To send in Resume.",3b6658a55894cae4d481c0e20990095a,MCF-2021-0198087,83329,83229,False,False,8
129,4bce3929f1f3c5f61da01ecdff2b68e2,Edger - Process Operator ,81890,"<p>The CEF Process Operator (Edger) will be able to earn and develop skill set in the spectacle lens processing field in our Cut, Edge and Fit lab.</p>
<p><br></p>
<p>You will also be able to learn the following:</p>
<p>i. Basic optics, anatomy of the eye and ZEISS spectacle lens products   </p>
<p>ii. Able to perform the functions of spectacle lens processing from </p>
<p>a. Tracing of spectacle frame to get lens shape and size </p>
<p>b. Basic ordering of spectacle lens based on data </p>
<p>c. Quality checks of lenses received from labs </p>
<p>d. Has the knowlegdge to diffiretiate different method to remove lens from special frames such as horn frames, etc </p>
<p>e. Perform blocking of spectacle lens (secure lens onto tools to prepare for cutting) </p>
<p>f. Operate edging machine which will cut the lens according to the frame data </p>
<p>g. Familiar in spectacle frame and lens design &amp; identify the best way to cut/Edge &amp; Fit lenses for Rimless, Rimlon &amp; Sport Frames </p>
<p>h. Has the knowledge about spectacle lens design, and the importance of accuracy when cutting the lenses </p>
<p>i. Adjustment of frame </p>
<p> j. Final quality check before sending it out to customers</p>
<p><br></p>
<p><strong>Key Qualifications</strong></p>
<p>• Minimum GCE ”O“ levels and/or ITE certification in Opticianry</p>
<p>• 1-2 year of working experience, Fresh graduates </p>
<p>• Background in the optical industry will be an advantage  </p>
<p>• Good learning attitude </p>
<p>• Meticulous and detail orientated</p>
<p><br></p>
<p><br></p>
<p><br></p>","The CEF Process Operator (Edger) will be able to earn and develop skill set in the spectacle lens processing field in our Cut, Edge and Fit lab. You will also be able to learn the following: i. Basic optics, anatomy of the eye and ZEISS spectacle lens products ii. Able to perform the functions of spectacle lens processing from a. Tracing of spectacle frame to get lens shape and size b. Basic ordering of spectacle lens based on data c. Quality checks of lenses received from labs d. Has the knowlegdge to diffiretiate different method to remove lens from special frames such as horn frames, etc e. Perform blocking of spectacle lens (secure lens onto tools to prepare for cutting)  f. Operate edging machine which will cut the lens according to the frame data g. Familiar in spectacle frame and lens design & identify the best way to cut/Edge & Fit lenses for Rimless, Rimlon & Sport Frames h. Has the knowledge about spectacle lens design, and the importance of accuracy when cutting the lenses i. Adjustment of frame j. Final quality check before sending it out to customers. Key Qualifications. Minimum GCE ”O“ levels and/or ITE certification in Opticianry. 1-2 year of working experience, Fresh graduates. Background in the optical industry will be an advantage. Good learning attitude. Meticulous and detail orientated.",4bce3929f1f3c5f61da01ecdff2b68e2,MCF-2021-0074400,41109,21130,False,False,8
130,cb861dd6338873498af156641376b62a,DRIVER,83329,"<p><strong>Requirements</strong></p>
<p>l Must be properly licensed to drive</p>
<p>l Experience required as a food delivery driver</p>
<p>l Being safety conscious</p>
<p>l Able to work during weekends and holidays</p>
<p>l Should possess a clean driving record</p>
<p>l Strong time management skill</p>
<p>l Able to lift and carry heavy parcels for delivery</p>
<p>l Willingness to adhere to schedule and safety procedures</p>
<p>l Able to work for night shift</p>
<p>l Able to drive for long hour&nbsp;</p>
<p><br></p>
<p><strong>Responsibilities</strong></p>
<p>l Loading, conveying and delivering food items to different customers in a timely manner</p>
<p>l Professional interaction with customers for taking orders, recording orders and helping with food preparation and planning if needed</p>
<p>l Count and verify all parcels before leaving the kitchen</p>
<p>l Inspect containers to ensure they are good enough to present for delivery to customers</p>
<p>l Maintaining truck and food dispensing equipment</p>
<p>l Delivering the food items using commercial vehicle safely and efficiently</p>
<p>Maintaining cleanliness inside and outside the truck</p>","Requirements l Must be properly licensed to drive l Experience required as a food delivery driver l Being safety conscious l Able to work during weekends and holidays l Should possess a clean driving record l Strong time management skill l Able to lift and carry heavy parcels for delivery l Willingness to adhere to schedule and safety procedures l Able to work for night shift l Able to drive for long hour. Responsibilities l Loading, conveying and delivering food items to different customers in a timely manner l Professional interaction with customers for taking orders, recording orders and helping with food preparation and planning if needed l Count and verify all parcels before leaving the kitchen l Inspect containers to ensure they are good enough to present for delivery to customers l Maintaining truck and food dispensing equipment l Delivering the food items using commercial vehicle safely and efficiently. Maintaining cleanliness inside and outside the truck.",cb861dd6338873498af156641376b62a,MCF-2021-0038201,83329,83229,True,False,8
